640.0,245.0,84,84
639.0,245.0,84,84
638.0,244.0,84,84
636.0,244.0,84,84
635.0,243.0,84,84
633.0,243.0,84,84
632.0,243.0,84,84
630.0,243.0,84,84
629.0,243.0,84,84
629.0,243.0,84,84
629.0,243.0,84,84
629.0,243.0,84,84
630.0,243.0,84,84
631.0,244.0,84,84
632.0,244.0,84,84
634.0,244.0,84,84
635.0,244.0,84,84
637.0,244.0,84,84
639.0,244.0,84,84
640.0,243.0,84,84
642.0,243.0,84,84
645.0,243.0,84,84
647.0,242.0,84,84
650.0,242.0,84,84
652.0,242.0,84,84
654.0,243.0,84,84
656.0,243.0,84,84
657.0,244.0,84,84
658.0,245.0,84,84
659.0,246.0,84,84
659.0,246.0,84,84
659.0,246.0,84,84
659.0,246.0,84,84
657.0,247.0,84,84
655.0,248.0,84,84
653.0,249.0,84,84
652.0,249.0,84,84
650.0,249.0,84,84
649.0,249.0,84,84
647.0,250.0,84,84
645.0,252.0,84,84
643.0,253.0,84,84
641.0,254.0,84,84
639.0,254.0,84,84
637.0,255.0,84,84
634.0,256.0,84,84
632.0,257.0,84,84
629.0,258.0,84,84
627.0,260.0,84,84
624.0,261.0,84,84
622.0,263.0,84,84
622.0,264.0,84,84
621.0,265.0,84,84
621.0,266.0,84,84
622.0,267.0,84,84
622.0,268.0,84,84
623.0,269.0,84,84
624.0,271.0,84,84
624.0,272.0,84,84
625.0,274.0,84,84
627.0,275.0,84,84
629.0,275.0,84,84
631.0,276.0,84,84
634.0,278.0,84,84
636.0,281.0,84,84
639.0,283.0,84,84
639.0,284.0,84,84
639.0,286.0,84,84
639.0,287.0,84,84
640.0,288.0,84,84
641.0,288.0,84,84
642.0,289.0,84,84
642.0,291.0,84,84
641.0,294.0,84,84
641.0,296.0,84,84
641.0,297.0,84,84
641.0,298.0,84,84
641.0,299.0,84,84
640.0,301.0,84,84
638.0,304.0,84,84
637.0,306.0,84,84
635.0,308.0,84,84
633.0,311.0,84,84
631.0,313.0,84,84
629.0,315.0,84,84
628.0,316.0,84,84
626.0,318.0,84,84
623.0,320.0,84,84
621.0,322.0,84,84
618.0,324.0,84,84
615.0,325.0,84,84
612.0,325.0,84,84
609.0,326.0,84,84
607.0,327.0,84,84
606.0,327.0,84,84
604.0,328.0,84,84
602.0,330.0,84,84
600.0,333.0,84,84
598.0,335.0,84,84
598.0,336.0,84,84
597.0,338.0,84,84
597.0,339.0,84,84
597.0,341.0,84,84
596.0,342.0,84,84
596.0,344.0,84,84
596.0,344.0,84,84
596.0,345.0,84,84
596.0,345.0,84,84
596.0,346.0,84,84
597.0,346.0,84,84
597.0,347.0,84,84
599.0,347.0,84,84
602.0,348.0,84,84
604.0,348.0,84,84
606.0,349.0,84,84
607.0,351.0,84,84
609.0,352.0,84,84
611.0,353.0,84,84
614.0,355.0,84,84
616.0,356.0,84,84
618.0,357.0,84,84
619.0,358.0,84,84
621.0,359.0,84,84
623.0,360.0,84,84
624.0,362.0,84,84
626.0,363.0,84,84
627.0,363.0,84,84
627.0,363.0,84,84
628.0,363.0,84,84
629.0,363.0,84,84
631.0,362.0,84,84
632.0,362.0,84,84
633.0,362.0,84,84
635.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
636.0,363.0,84,84
635.0,362.0,84,84
635.0,362.0,84,84
634.0,361.0,84,84
634.0,360.0,84,84
634.0,360.0,84,84
634.0,359.0,84,84
634.0,359.0,84,84
634.0,359.0,84,84
634.0,359.0,84,84
636.0,359.0,84,84
638.0,358.0,84,84
640.0,358.0,84,84
643.0,358.0,84,84
645.0,357.0,84,84
648.0,357.0,84,84
650.0,356.0,84,84
652.0,355.0,84,84
654.0,354.0,84,84
656.0,354.0,84,84
658.0,355.0,84,84
660.0,355.0,84,84
662.0,355.0,84,84
665.0,355.0,84,84
667.0,355.0,84,84
668.0,355.0,84,84
669.0,356.0,84,84
670.0,356.0,84,84
671.0,356.0,84,84
671.0,356.0,84,84
672.0,356.0,84,84
672.0,356.0,84,84
672.0,356.0,84,84
672.0,356.0,84,84
672.0,356.0,84,84
672.0,355.0,84,84
672.0,355.0,84,84
672.0,355.0,84,84
672.0,356.0,84,84
672.0,356.0,84,84
672.0,356.0,84,84
672.0,356.0,84,84
672.0,356.0,84,84
672.0,357.0,84,84
673.0,357.0,84,84
673.0,358.0,84,84
673.0,358.0,84,84
673.0,358.0,84,84
673.0,358.0,84,84
673.0,358.0,84,84
673.0,358.0,84,84
673.0,358.0,84,84
674.0,358.0,84,84
676.0,358.0,84,84
677.0,358.0,84,84
678.0,358.0,84,84
680.0,357.0,84,84
681.0,357.0,84,84
682.0,357.0,84,84
683.0,357.0,84,84
684.0,357.0,84,84
686.0,357.0,84,84
688.0,357.0,84,84
690.0,357.0,84,84
693.0,357.0,84,84
695.0,357.0,84,84
698.0,357.0,84,84
700.0,357.0,84,84
702.0,357.0,84,84
704.0,357.0,84,84
706.0,357.0,84,84
708.0,357.0,84,84
710.0,357.0,84,84
712.0,357.0,84,84
715.0,357.0,84,84
717.0,357.0,84,84
718.0,358.0,84,84
719.0,360.0,84,84
720.0,361.0,84,84
720.0,361.0,84,84
720.0,361.0,84,84
720.0,361.0,84,84
720.0,360.0,84,84
720.0,360.0,84,84
720.0,359.0,84,84
719.0,357.0,84,84
718.0,356.0,84,84
717.0,354.0,84,84
716.0,353.0,84,84
715.0,353.0,84,84
714.0,352.0,84,84
712.0,350.0,84,84
709.0,349.0,84,84
707.0,347.0,84,84
705.0,347.0,84,84
702.0,346.0,84,84
700.0,346.0,84,84
697.0,345.0,84,84
695.0,343.0,84,84
692.0,342.0,84,84
691.0,339.0,84,84
689.0,337.0,84,84
688.0,334.0,84,84
686.0,333.0,84,84
684.0,333.0,84,84
682.0,332.0,84,84
679.0,330.0,84,84
677.0,327.0,84,84
674.0,325.0,84,84
672.0,324.0,84,84
670.0,324.0,84,84
668.0,323.0,84,84
666.0,321.0,84,84
664.0,320.0,84,84
662.0,318.0,84,84
660.0,316.0,84,84
659.0,313.0,84,84
657.0,311.0,84,84
656.0,309.0,84,84
654.0,308.0,84,84
653.0,306.0,84,84
654.0,306.0,84,84
656.0,305.0,84,84
657.0,305.0,84,84
657.0,304.0,84,84
657.0,303.0,84,84
657.0,302.0,84,84
658.0,301.0,84,84
658.0,299.0,84,84
659.0,298.0,84,84
660.0,296.0,84,84
662.0,295.0,84,84
663.0,293.0,84,84
665.0,291.0,84,84
666.0,289.0,84,84
668.0,287.0,84,84
669.0,286.0,84,84
671.0,284.0,84,84
672.0,283.0,84,84
672.0,282.0,84,84
672.0,281.0,84,84
672.0,280.0,84,84
672.0,279.0,84,84
672.0,279.0,84,84
672.0,278.0,84,84
671.0,276.0,84,84
671.0,275.0,84,84
670.0,273.0,84,84
670.0,273.0,84,84
670.0,273.0,84,84
670.0,273.0,84,84
669.0,271.0,84,84
669.0,270.0,84,84
668.0,268.0,84,84
668.0,267.0,84,84
668.0,266.0,84,84
668.0,265.0,84,84
668.0,263.0,84,84
668.0,261.0,84,84
668.0,259.0,84,84
668.0,259.0,84,84
668.0,259.0,84,84
668.0,259.0,84,84
669.0,259.0,84,84
670.0,259.0,84,84
671.0,259.0,84,84
672.0,258.0,84,84
672.0,257.0,84,84
673.0,256.0,84,84
673.0,255.0,84,84
673.0,255.0,84,84
673.0,254.0,84,84
675.0,254.0,84,84
676.0,254.0,84,84
678.0,254.0,84,84
679.0,254.0,84,84
680.0,254.0,84,84
681.0,254.0,84,84
683.0,254.0,84,84
684.0,254.0,84,84
686.0,254.0,84,84
687.0,254.0,84,84
688.0,253.0,84,84
689.0,253.0,84,84
690.0,253.0,84,84
691.0,253.0,84,84
692.0,253.0,84,84
694.0,251.0,84,84
696.0,250.0,84,84
698.0,248.0,84,84
699.0,248.0,84,84
700.0,248.0,84,84
701.0,248.0,84,84
703.0,248.0,84,84
704.0,247.0,84,84
706.0,247.0,84,84
707.0,247.0,84,84
707.0,247.0,84,84
708.0,247.0,84,84
709.0,246.0,84,84
711.0,244.0,84,84
712.0,243.0,84,84
712.0,243.0,84,84
712.0,243.0,84,84
712.0,243.0,84,84
712.0,241.0,84,84
712.0,239.0,84,84
712.0,237.0,84,84
712.0,237.0,84,84
712.0,237.0,84,84
712.0,237.0,84,84
712.0,237.0,84,84
712.0,237.0,84,84
712.0,237.0,84,84
712.0,236.0,84,84
712.0,235.0,84,84
712.0,234.0,84,84
712.0,234.0,84,84
712.0,234.0,84,84
712.0,234.0,84,84
712.0,233.0,84,84
712.0,232.0,84,84
712.0,231.0,84,84
712.0,230.0,84,84
712.0,228.0,84,84
712.0,227.0,84,84
713.0,226.0,84,84
713.0,226.0,84,84
714.0,225.0,84,84
714.0,225.0,84,84
714.0,225.0,84,84
714.0,225.0,84,84
715.0,223.0,84,84
716.0,220.0,84,84
717.0,218.0,84,84
717.0,218.0,84,84
717.0,218.0,84,84
717.0,218.0,84,84
717.0,217.0,84,84
717.0,217.0,84,84
717.0,216.0,84,84
717.0,216.0,84,84
717.0,215.0,84,84
717.0,215.0,84,84
716.0,215.0,84,84
714.0,214.0,84,84
713.0,214.0,84,84
712.0,213.0,84,84
710.0,212.0,84,84
709.0,211.0,84,84
708.0,211.0,84,84
708.0,211.0,84,84
707.0,211.0,84,84
705.0,209.0,84,84
704.0,208.0,84,84
702.0,206.0,84,84
701.0,205.0,84,84
701.0,204.0,84,84
700.0,203.0,84,84
700.0,203.0,84,84
700.0,203.0,84,84
700.0,203.0,84,84
700.0,202.0,84,84
701.0,200.0,84,84
701.0,199.0,84,84
702.0,199.0,84,84
703.0,199.0,84,84
704.0,199.0,84,84
706.0,201.0,84,84
708.0,202.0,84,84
710.0,204.0,84,84
713.0,205.0,84,84
715.0,205.0,84,84
718.0,206.0,84,84
720.0,206.0,84,84
722.0,206.0,84,84
724.0,206.0,84,84
726.0,206.0,84,84
727.0,206.0,84,84
729.0,206.0,84,84
729.0,206.0,84,84
729.0,206.0,84,84
729.0,206.0,84,84
729.0,205.0,84,84
729.0,205.0,84,84
729.0,204.0,84,84
730.0,204.0,84,84
730.0,204.0,84,84
731.0,204.0,84,84
731.0,204.0,84,84
731.0,204.0,84,84
731.0,204.0,84,84
731.0,204.0,84,84
731.0,204.0,84,84
731.0,204.0,84,84
732.0,204.0,84,84
732.0,204.0,84,84
733.0,204.0,84,84
733.0,204.0,84,84
734.0,204.0,84,84
734.0,204.0,84,84
734.0,204.0,84,84
734.0,204.0,84,84
734.0,204.0,84,84
736.0,204.0,84,84
737.0,204.0,84,84
739.0,204.0,84,84
739.0,204.0,84,84
739.0,204.0,84,84
739.0,204.0,84,84
740.0,204.0,84,84
741.0,204.0,84,84
742.0,204.0,84,84
742.0,204.0,84,84
742.0,204.0,84,84
742.0,204.0,84,84
742.0,204.0,84,84
742.0,204.0,84,84
742.0,204.0,84,84
742.0,205.0,84,84
743.0,206.0,84,84
743.0,207.0,84,84
743.0,209.0,84,84
742.0,210.0,84,84
742.0,212.0,84,84
743.0,212.0,84,84
743.0,211.0,84,84
744.0,211.0,84,84
743.0,211.0,84,84
743.0,211.0,84,84
742.0,211.0,84,84
742.0,211.0,84,84
741.0,211.0,84,84
741.0,211.0,84,84
740.0,212.0,84,84
738.0,213.0,84,84
737.0,214.0,84,84
737.0,214.0,84,84
736.0,214.0,84,84
736.0,214.0,84,84
734.0,214.0,84,84
733.0,215.0,84,84
731.0,215.0,84,84
729.0,216.0,84,84
726.0,218.0,84,84
724.0,219.0,84,84
723.0,219.0,84,84
721.0,219.0,84,84
720.0,219.0,84,84
717.0,219.0,84,84
715.0,219.0,84,84
712.0,219.0,84,84
710.0,219.0,84,84
709.0,219.0,84,84
707.0,219.0,84,84
703.0,220.0,84,84
700.0,221.0,84,84
696.0,222.0,84,84
693.0,222.0,84,84
690.0,223.0,84,84
687.0,223.0,84,84
684.0,223.0,84,84
680.0,224.0,84,84
677.0,224.0,84,84
676.0,224.0,84,84
674.0,224.0,84,84
673.0,224.0,84,84
671.0,224.0,84,84
669.0,224.0,84,84
667.0,224.0,84,84
666.0,224.0,84,84
664.0,225.0,84,84
663.0,225.0,84,84
662.0,225.0,84,84
662.0,225.0,84,84
661.0,225.0,84,84
661.0,225.0,84,84
661.0,225.0,84,84
661.0,225.0,84,84
661.0,225.0,84,84
660.0,225.0,84,84
660.0,225.0,84,84
660.0,225.0,84,84
660.0,225.0,84,84
660.0,225.0,84,84
660.0,225.0,84,84
660.0,225.0,84,84
660.0,225.0,84,84
659.0,225.0,84,84
659.0,225.0,84,84
658.0,225.0,84,84
658.0,225.0,84,84
659.0,226.0,84,84
659.0,226.0,84,84
659.0,226.0,84,84
659.0,226.0,84,84
659.0,226.0,84,84
659.0,226.0,84,84
659.0,226.0,84,84
659.0,226.0,84,84
659.0,226.0,84,84
659.0,226.0,84,84
659.0,226.0,84,84
659.0,226.0,84,84
660.0,226.0,84,84
660.0,226.0,84,84
660.0,226.0,84,84
661.0,226.0,84,84
661.0,226.0,84,84
661.0,226.0,84,84
662.0,226.0,84,84
662.0,226.0,84,84
663.0,226.0,84,84
663.0,226.0,84,84
664.0,226.0,84,84
665.0,226.0,84,84
666.0,226.0,84,84
667.0,226.0,84,84
667.0,226.0,84,84
667.0,226.0,84,84
667.0,226.0,84,84
668.0,226.0,84,84
670.0,226.0,84,84
671.0,226.0,84,84
672.0,226.0,84,84
672.0,226.0,84,84
673.0,226.0,84,84
674.0,227.0,84,84
676.0,228.0,84,84
677.0,229.0,84,84
678.0,229.0,84,84
678.0,229.0,84,84
679.0,229.0,84,84
680.0,229.0,84,84
681.0,229.0,84,84
682.0,229.0,84,84
683.0,230.0,84,84
683.0,232.0,84,84
684.0,233.0,84,84
686.0,233.0,84,84
687.0,233.0,84,84
689.0,233.0,84,84
690.0,233.0,84,84
691.0,233.0,84,84
692.0,233.0,84,84
694.0,233.0,84,84
696.0,233.0,84,84
698.0,233.0,84,84
699.0,234.0,84,84
700.0,234.0,84,84
701.0,235.0,84,84
703.0,237.0,84,84
706.0,239.0,84,84
708.0,241.0,84,84
708.0,241.0,84,84
708.0,241.0,84,84
708.0,241.0,84,84
709.0,241.0,84,84
710.0,241.0,84,84
711.0,241.0,84,84
712.0,241.0,84,84
713.0,241.0,84,84
714.0,241.0,84,84
713.0,241.0,84,84
712.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,241.0,84,84
711.0,242.0,84,84
711.0,242.0,84,84
711.0,243.0,84,84
712.0,243.0,84,84
712.0,243.0,84,84
713.0,243.0,84,84
713.0,245.0,84,84
714.0,246.0,84,84
714.0,248.0,84,84
714.0,248.0,84,84
714.0,248.0,84,84
714.0,248.0,84,84
715.0,248.0,84,84
717.0,248.0,84,84
718.0,248.0,84,84
719.0,248.0,84,84
719.0,248.0,84,84
720.0,248.0,84,84
720.0,248.0,84,84
720.0,248.0,84,84
720.0,248.0,84,84
719.0,248.0,84,84
719.0,248.0,84,84
718.0,248.0,84,84
718.0,249.0,84,84
717.0,251.0,84,84
717.0,252.0,84,84
716.0,252.0,84,84
714.0,252.0,84,84
713.0,252.0,84,84
712.0,252.0,84,84
712.0,252.0,84,84
711.0,252.0,84,84
711.0,252.0,84,84
711.0,252.0,84,84
711.0,252.0,84,84
710.0,252.0,84,84
709.0,252.0,84,84
708.0,252.0,84,84
708.0,252.0,84,84
708.0,252.0,84,84
708.0,252.0,84,84
708.0,252.0,84,84
708.0,252.0,84,84
708.0,252.0,84,84
708.0,253.0,84,84
708.0,255.0,84,84
708.0,256.0,84,84
709.0,256.0,84,84
709.0,256.0,84,84
710.0,256.0,84,84
711.0,256.0,84,84
712.0,256.0,84,84
713.0,256.0,84,84
715.0,256.0,84,84
718.0,256.0,84,84
720.0,256.0,84,84
722.0,256.0,84,84
724.0,256.0,84,84
726.0,256.0,84,84
727.0,256.0,84,84
729.0,256.0,84,84
730.0,256.0,84,84
732.0,258.0,84,84
734.0,259.0,84,84
736.0,261.0,84,84
738.0,261.0,84,84
740.0,261.0,84,84
742.0,261.0,84,84
744.0,261.0,84,84
745.0,261.0,84,84
747.0,261.0,84,84
748.0,260.0,84,84
748.0,259.0,84,84
749.0,258.0,84,84
750.0,258.0,84,84
752.0,258.0,84,84
753.0,258.0,84,84
754.0,258.0,84,84
755.0,258.0,84,84
756.0,258.0,84,84
755.0,258.0,84,84
755.0,258.0,84,84
754.0,258.0,84,84
755.0,258.0,84,84
756.0,258.0,84,84
757.0,258.0,84,84
757.0,258.0,84,84
757.0,258.0,84,84
757.0,258.0,84,84
757.0,258.0,84,84
757.0,258.0,84,84
757.0,258.0,84,84
758.0,257.0,84,84
760.0,255.0,84,84
761.0,254.0,84,84
760.0,254.0,84,84
759.0,254.0,84,84
758.0,254.0,84,84
758.0,254.0,84,84
758.0,255.0,84,84
758.0,255.0,84,84
758.0,255.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
757.0,254.0,84,84
758.0,254.0,84,84
758.0,254.0,84,84
759.0,254.0,84,84
760.0,254.0,84,84
762.0,254.0,84,84
763.0,254.0,84,84
763.0,254.0,84,84
763.0,254.0,84,84
763.0,254.0,84,84
763.0,254.0,84,84
763.0,254.0,84,84
763.0,254.0,84,84
764.0,254.0,84,84
766.0,254.0,84,84
767.0,254.0,84,84
768.0,254.0,84,84
768.0,254.0,84,84
769.0,254.0,84,84
769.0,254.0,84,84
769.0,254.0,84,84
769.0,254.0,84,84
770.0,254.0,84,84
770.0,253.0,84,84
771.0,253.0,84,84
772.0,254.0,84,84
772.0,255.0,84,84
773.0,256.0,84,84
773.0,256.0,84,84
773.0,256.0,84,84
773.0,256.0,84,84
774.0,256.0,84,84
776.0,256.0,84,84
777.0,256.0,84,84
777.0,256.0,84,84
777.0,256.0,84,84
777.0,256.0,84,84
778.0,256.0,84,84
779.0,256.0,84,84
780.0,256.0,84,84
780.0,257.0,84,84
780.0,257.0,84,84
780.0,258.0,84,84
782.0,258.0,84,84
785.0,258.0,84,84
787.0,258.0,84,84
788.0,259.0,84,84
789.0,259.0,84,84
790.0,260.0,84,84
791.0,260.0,84,84
791.0,260.0,84,84
792.0,260.0,84,84
792.0,260.0,84,84
792.0,260.0,84,84
792.0,260.0,84,84
793.0,261.0,84,84
795.0,263.0,84,84
796.0,264.0,84,84
797.0,264.0,84,84
797.0,264.0,84,84
798.0,264.0,84,84
799.0,264.0,84,84
799.0,264.0,84,84
800.0,264.0,84,84
800.0,265.0,84,84
801.0,265.0,84,84
801.0,266.0,84,84
802.0,266.0,84,84
802.0,266.0,84,84
803.0,266.0,84,84
805.0,266.0,84,84
807.0,266.0,84,84
809.0,266.0,84,84
812.0,266.0,84,84
814.0,266.0,84,84
817.0,266.0,84,84
818.0,267.0,84,84
819.0,267.0,84,84
820.0,268.0,84,84
821.0,268.0,84,84
822.0,267.0,84,84
823.0,267.0,84,84
824.0,267.0,84,84
825.0,268.0,84,84
826.0,268.0,84,84
827.0,268.0,84,84
828.0,268.0,84,84
829.0,268.0,84,84
830.0,268.0,84,84
831.0,268.0,84,84
832.0,268.0,84,84
832.0,268.0,84,84
831.0,269.0,84,84
831.0,269.0,84,84
832.0,269.0,84,84
